ProjectID,Supplier,Year,Avg_Invoice_Amount,Total_Invoice_Count
Anadarko_2014,INDUSTRIAL WELDING SUPPLY OF HARVEY,2012,362.05,83
Williams_2017,RES ENERGY SOLUTIONS,2014,361.91,1823
NobleEnergy_2018,WADECO SPECIALTIES INC,2017,361.89,400
Chemours_2016,CINTAS CORP 544,2016,361.48,86
ETP_2017,KONICA MINOLTA BUSINESS SOLUTIONS,2016,361.47,212
Sunoco_2017,JIMSON   INC,2016,361.18,443
Williams_2017,GLOBAL GROUND TRANSPORT,2017,360.85,61
Anadarko_2014,CIRCLE D SERVICES INC,2011,360.84,462
ETP_2016,IL MO PRODUCTS COMPANY,2015,360.72,137
Anadarko_2014,HOUNDAWGS HOTSHOT TRUCKING,2011,360.64,138
Williams_2017,FASTSIGNS OF CANTON,2017,360.51,53
Tesoro_2014,"WEINSTEIN BERVERAGE CO., INC.",2013,360.47,51
ChevronPhillips_2012,SHOPPAS MATERIAL HANDLING,2008,360.24,213
Sunoco_2017,Gillette Creamery Dist Inc,2016,360.19,214
MarathonOil_2013,AUGUSTA FAMILY MEDICINE,2012,359.63,201
Tesoro_2014,M. E. FOX & CO.,2012,359.62,518
Sanchez_2018,PROTECH OIL & GAS SERVICES LLC,2016,359.59,185
ChevronPhillips_2012,SHERWIN WILLIAMS,2010,359.48,91
Anadarko_2014,WEDGE PRODUCTION SERVICES,2012,359.26,54
Tesoro_2014,7UP BOTTLING CO OF SAN FRANCISCO,2012,359.09,1098
Williams_2017,DFW WASTE OIL SERVICE INC,2015,359.06,51
Tesoro_2014,M. E. FOX & CO.,2013,359.02,601
MarathonOil_2013,CHEROKEE COUNTY ELECTRIC COOPERATIVE ASSOCIATION,2012,358.9,60
Tesoro_2014,BANKS & CO,2013,358.85,164
Williams_2017,COMCAST CORPORATION,2015,358.51,265
Anadarko_2014,BTU,2013,358.19,1376
Chemours_2016,MSC INDUSTRIAL SUPPLY CO,2015,358.16,11578
Anadarko_2018,FOUR STATES GASKET & RUBBER INC,2017,358.14,274
ETP_2016,PIPING AND EQUIPMENT INC,2015,358.1,53
Anadarko_2014,RAND FOLEY & RAND INC,2014,357.73,77
Anadarko_2014,PETROLEUM LABORATORIES INC,2013,357.69,170
ChevronPhillips_2012,CONSULAR SERVICES,2011,357.57,57
Williams_2017,DAFS TRANSPORT LLC,2016,357.56,243
ETP_2016,XEROX CORPORATION,2015,357.42,95
Anadarko_2014,ALFORD SAFETY SERVICES INC,2013,357.19,98
Williams_2017,NORTH CAROLINA 811 INC,2016,357.06,88
Tesoro_2014,SAFETY-KLEEN SYSTEMS INC,2013,356.99,52
ETP_2016,GROVES SUPPLY CORPORATION,2014,356.95,58
Sunoco_2017,Service Distribution - NOVA,2015,356.76,283
Sunoco_2017,City Of Laredo Utilities,2016,356.6,115
Williams_2017,WYOMING COUNTY,2014,356.51,117
Anadarko_2014,MCMASTER-CARR SUPPLY CO,2011,356.18,135
ChevronPhillips_2012,EQUIPMENT DEPOT OHIO INC,2010,356.17,68
Williams_2017,CINTAS CORPORATION NO 2,2017,356.08,126
Sunoco_2017,ENVIRONMENTAL SCIENCE CORP,2015,355.92,93
Tesoro_2014,COCA COLA BOTTLING INC OF YAKIMA,2012,355.91,201
NobleEnergy_2018,STRYKER HYDRO TESTING LLC,2017,355.89,306
Anadarko_2014,BAIR GOODIE AND ASSOCIATES INC,2012,355.87,528
Anadarko_2018,WESTERN OILFIELDS SUPPLY COMPANY,2017,355.81,468
Sunoco_2017,Matador Distributing LLC,2015,355.68,333
ETP_2017,GROVES SUPPLY CORPORATION,2016,355.58,630
Williams_2017,NORTHERN SAFETY CO INC,2015,355.37,126
Anadarko_2014,ENVIRONMENTAL COALITION INC,2012,355.29,53
ChevronPhillips_2012,ICE COLD ICE INC,2008,355.28,55
Tesoro_2014,PERMAN STOLER CHB INC,2012,355.19,53
Tesoro_2014,LASSEN BEVERAGE INC.,2011,355.16,71
ChevronPhillips_2012,ORION MOBILITY SOLUTIONS LLC,2010,355.14,109
Chemours_2016,CINTAS CORP 544,2015,355.01,114
Sunoco_2017,Grainger,2016,354.89,60
Anadarko_2014,RICHARD WILKINSON,2012,354.77,70
Tesoro_2014,AIR-A-ZONA FLAG CO INC,2012,354.66,89
MarathonOil_2013,SUMMIT ENERGY SERVICES LLC,2012,354.64,363
NobleEnergy_2018,STANDARD E&S LLC,2017,354.44,226
MarathonOil_2013,WAYEST SAFETY INC,2012,354.41,144
Anadarko_2014,SOUTHERN PETROLEUM LABS INC,2014,354.08,2583
Tesoro_2014,EAGLE DISTRIBUTORS,2013,353.76,97
Tesoro_2014,DIXON BROS INC,2011,353.74,88
Anadarko_2014,B & J HOT OIL SERVICE INC,2011,353.7,243
Anadarko_2014,AMERIPRIDE SERVICE INC,2012,353.7,52
MarathonOil_2013,MONTANA DAKOTA UTILITIES CO,2012,353.65,441
Sunoco_2017,MIDSTATE ENVIROMENTAL,2015,353.34,612
Tesoro_2014,TEXAS CHILD SUPPORT DISBURSEMENT,2011,353.2,143
ChevronPhillips_2012,FEDEX FREIGHT EAST,2008,352.83,2814
Tesoro_2014,LASSEN BEVERAGE INC.,2013,352.71,241
ETP_2016,MITO TRUCKING,2015,352.6,590
Tesoro_2014,ELYXIR DIST LLC,2011,352.37,106
Anadarko_2014,BEARING SUPPLY CO,2013,351.77,55
Anadarko_2018,NORTH EASTERN UTAH OFFICE SUPPLY IN,2017,351.63,137
Anadarko_2014,ENDYN / ENERGY DYNAMICS,2013,351.52,117
Sunoco_2017,RSCS PARTS CONNECTION,2016,351.38,73
Williams_2017,*CULLIGAN WATER TREATMENT(INACTIVATED) USE 535239,2015,350.66,177
Chemours_2016,ARBILL INDUSTRIES INC,2016,350.47,167
Williams_2017,MOBILE MINI LLC,2015,350.41,113
ChevronPhillips_2012,DINGEE PLUMBING COMPANY INC,2011,350.32,131
Tesoro_2014,D & L DISTRIBUTING INC,2012,350.29,210
Sunoco_2017,Associated Distributors - Fintech,2016,349.7,609
Anadarko_2014,FACILITY SOLUTIONS GROUP INC,2011,349.18,126
Tesoro_2014,HAWAII STATE DEPT OF TRANSP,2011,349.16,180
Sunoco_2017,"Retail Inventory Auditors, LLC",2016,349.13,139
Anadarko_2014,RYAN SERVICES INC,2011,348.98,134
Anadarko_2014,HIGH PLAINS TRANSPORT LLC,2013,348.92,1463
Sunoco_2017,Papa Johns Food Service,2016,348.77,690
Sunoco_2017,AIRGAS USA,2016,348.73,65
Tesoro_2014,RINEHART OIL INC,2013,348.73,1867
Williams_2017,DXP ENTERPRISES INC3,2016,348.39,1327
Tesoro_2014,PEPSI COLA 7-UP COMPANY OF CASPER,2012,348.04,163
Anadarko_2018,LABRUM PUMP REPAIR,2017,348.02,115
Williams_2017,PINNERGY LTD,2014,347.97,350
Anadarko_2014,ENERGY DYNAMICS LTD (ENDYN),2013,347.91,51
Tesoro_2014,TESORO LOGISTICS OPERATIONS - NGP,2011,347.68,16073
Tesoro_2014,CEDAR CITY COCA COLA CO,2012,347.35,170
Tesoro_2014,AUTO B CLEAN INC,2013,347.26,210
Chemours_2016,HOME CITY ICE CO,2015,347.18,97
Tesoro_2014,COMMERCIAL FOODSERVICE REPAIR INC,2011,346.74,143
Tesoro_2014,ENERGY BROKERS INC,2013,346.5,82
Tesoro_2014,RINEHART OIL INC,2011,346.3,500
Tesoro_2014,STANISLAUS DISTRIBUTING CO,2012,346.28,76
ChevronPhillips_2012,TASCOSA OFFICE MACHINES,2010,346.17,261
Chemours_2016,REAGENTS HOLDINGS,2015,346.03,62
Sunoco_2017,"BRUCE THORTON AIR CONDITIONING, INC",2016,345.74,303
Anadarko_2014,B & J HOT OIL SERVICE INC,2012,345.56,243
Sunoco_2017,Geographia Map Company,2016,345.34,377
Tesoro_2014,"MESA BEVERAGE CO., INC.",2012,345.09,74
Williams_2017,SUMMIT ENERGY SERVICES INC,2015,344.95,1874
Sunoco_2017,Koa Trading Company,2016,344.65,103
MarathonOil_2013,MOBILE STORAGE GROUP INC,2012,344.58,131
Tesoro_2014,"GLACIER SIGN & LIGHTING, INC.",2012,344.53,98
Anadarko_2014,SOUTHERN PETROLEUM LABS INC,2013,344.47,3790
Anadarko_2014,NUECES ELECT COOP INC,2014,344.47,64
Anadarko_2018,Q2 ARTIFICIAL LIFT SERVICES LLC,2017,344.35,133
Anadarko_2014,PATRIOT PUMP SERVICE LTD,2012,344.09,163
Williams_2017,FARMINGTON FIRE EQUIPMENT & SAFETY,2017,343.79,88
NobleEnergy_2018,EWING AUTO PARTS INC,2015,343.74,376
Williams_2017,WESTERNONE HEAT LP,2016,343.61,116
NobleEnergy_2018,HAVRE LAUNDRY & DRY CLEANING CO,2015,343.57,57
Anadarko_2014,SHORTY'S OILFIELD SERVICES INC,2012,343.4,141
Tesoro_2014,FISHER'S FUEL INC,2013,343.25,1775
Sunoco_2017,Ashers Chocolates,2016,343.24,252
Sanchez_2018,GLOBE ENERGY SERVICES,2017,343.18,183
ETP_2017,SOUTHWEST OILFIELD RENTALS LLC,2016,343.08,646
Tesoro_2014,PARAGON DISTRIBUTING,2012,342.98,4360
Anadarko_2014,MATHESON TRI-GAS INC,2013,342.94,101
Tesoro_2014,INLAND PETROSERVICE INC,2013,342.87,190
ETP_2016,PACE ANALYTICAL SERVICES INC,2015,342.25,157
Anadarko_2014,ALLIED ELECTRONICS INC,2013,342.2,55
ChevronPhillips_2012,KAMAN INDUSTRIAL TECHNOLOGIES CORP,2008,341.86,95
Sunoco_2017,OAK BEVERAGE INC,2016,341.38,167
ChevronPhillips_2012,SAIA MOTOR FREIGHT LINE,2008,341.24,3912
Tesoro_2014,FISHER'S FUEL INC,2011,340.91,427
Sanchez_2018,HEAT WAVES HOT OIL SERVICE LLC,2016,340.81,782
Tesoro_2014,RINEHART OIL INC,2012,340.76,1841
Tesoro_2014,D & L DISTRIBUTING INC,2013,340.69,214
Sanchez_2018,PERFORMANCE CHEMICAL COMPANY,2017,340.6,315
NobleEnergy_2018,ATLAS ENERGY SERVICES LLC,2016,340.54,316
Tesoro_2014,RED BULL DISTRIBUTION COMPANY COLOR,2012,340.4,1237
ETP_2016,SCHAEDLER YESCO DISTRIBUTION,2015,340.21,223
Tesoro_2014,DREYERS GRAND ICE CREAM,2013,340.2,1751
ChevronPhillips_2012,FRANCISCO PEREZ  PHD,2010,340.0,65
Sunoco_2017,JOHNSON PUMPING  INC,2016,339.89,156
NobleEnergy_2018,ATOKA OPERATING INC,2017,339.47,81
Sanchez_2018,PROTECH OIL & GAS SERVICES LLC,2017,339.22,182
ChevronPhillips_2012,FERRELLGAS,2011,339.2,52
ChevronPhillips_2012,KAMAN INDUSTRIAL TECHNOLOGIES,2011,339.16,67
Anadarko_2014,SAIA MOTOR FREIGHT LINE INC,2011,339.09,128
Anadarko_2014,LILLY CONSTRUCTION INC,2013,339.09,812
Anadarko_2014,MULTI-PRODUCTS INC.,2013,339.01,99
Sunoco_2017,Southern ICEE,2015,338.85,722
Williams_2017,MONONGAHELA POWER COMPANY,2017,338.8,70
Tesoro_2014,SACRAMENTO COCA-COLA BOTTLING CO IN,2013,338.77,345
Williams_2017,GLOBAL GROUND TRANSPORT,2016,338.76,58
Anadarko_2014,HY-POINT ENERGY INC,2012,338.51,118
Anadarko_2014,PHARMA-SAFE LLC,2012,338.46,73
Tesoro_2014,RED BULL DISTRIBUTION COMPANY COLOR,2013,338.3,1802
Anadarko_2014,CAL STORES COMPANIES INC,2011,338.27,153
Tesoro_2014,IDECO-NV INC,2013,338.2,163
Tesoro_2014,PACIFIC BEVERAGE-OXNARD,2013,338.17,409
Sanchez_2018,W B MCCARTNEY OIL CO INC,2017,338.11,52
Sunoco_2017,CITY OF PHILADELPHIA,2016,337.92,443
Williams_2017,COMPLETE ENERGY SERVICES INC2,2016,337.87,60
Williams_2017,STS OPERATING INC,2015,337.81,54
Tesoro_2014,COCA COLA BOTTLING INC OF YAKIMA,2013,337.42,205
Sunoco_2017,EXTREME CLEAN,2016,337.24,686
NobleEnergy_2018,FR DEPOT INC,2016,337.03,178
MarathonOil_2013,METTRY'S DEPARTMENT STORE,2012,337.02,100
Tesoro_2014,TEXAS CHILD SUPPORT DISBURSEMENT,2012,336.88,622
Anadarko_2014,TJS PRODUCTIONS INC,2012,336.85,75
MarathonOil_2013,SIERRA WELDING SUPPLY CO,2012,336.82,69
Williams_2017,CADDO ELECTRIC COOPERATIVE,2014,336.63,66
ChevronPhillips_2012,HIRERIGHT INC,2011,336.54,79
NobleEnergy_2018,SPECIALIZED AUTOMATION SERVICES LLC,2014,336.3,157
Tesoro_2014,DBI BEVERAGE INC,2011,336.25,367
NobleEnergy_2018,SUPERIOR ENERGY SERVICES LLC,2017,336.15,83
Sunoco_2017,LUBBOCK INSPECTION SERVICE,2016,336.04,65
Tesoro_2014,CPD ALASKA LLC,2013,335.92,1751
Williams_2017,WELL ON WHEELS,2015,335.91,80
Tesoro_2014,LYNCH OIL,2013,335.8,52
ETP_2017,FRONTIER FLUID SERVICE INC,2016,335.72,75
Tesoro_2014,TODD COMMUNICATIONS,2012,335.69,52
Tesoro_2014,CENCAL BEVERAGE COMPANY,2013,335.68,51
Tesoro_2014,GALLO WINE COMPANY,2013,335.56,191
Sanchez_2018,REFINERY SPECIALTIES INC,2016,335.31,1076
Sunoco_2017,Southern Sales,2016,335.27,1220
Tesoro_2014,AIR LIQUIDE AMERICAN CORP.,2012,335.27,315
Chemours_2016,WILLIAMS SCOTSMAN INC,2015,334.88,209
Tesoro_2014,TEXAS CHILD SUPPORT DISBURSEMENT,2013,334.75,578
Williams_2017,STAT WASTE STREAM SERVICES,2015,334.37,73
Anadarko_2014,BERAN ENVIRONMENTAL SERVICES INC,2011,334.33,3459
Sanchez_2018,ENTERGY,2015,334.3,195
Tesoro_2014,SOUTHERN WINE & SPIRITS OF HAWAII,2013,334.26,347
Anadarko_2014,BROOKS RANGE SUPPLY INC,2012,334.18,55
Sunoco_2017,ICEE of Atlanta,2016,333.78,91
Sunoco_2017,TRANSPORT SERVICES LLC,2016,333.55,465
Anadarko_2014,SAIA MOTOR FREIGHT LINE INC,2013,333.47,320
Sunoco_2017,Hawaii Paper Products LLC,2016,333.45,157
Sunoco_2017,Coca Cola Btlg Co S2735,2016,333.39,3319
Anadarko_2014,FASTENAL COMPANY,2012,332.79,167
Tesoro_2014,TRANSOURCE,2012,332.75,91
Sunoco_2017,HARLINGEN GLASS CO INC,2016,332.71,208
Sunoco_2017,Texas State Lottery S/O,2016,332.52,355847
Anadarko_2014,"TOP LINE MAINTENANCE, LLC",2013,332.21,494
Sunoco_2017,Hot Times Firewood Company,2015,331.43,231
ChevronPhillips_2012,CONNEY SAFETY PRODUCTS,2011,331.05,177
Chemours_2016,JEFFERDS CORP,2015,330.46,114
Sunoco_2017,AT AND T,2016,330.2,140
Tesoro_2014,American Customs Brokerage Company,2012,329.98,71
Tesoro_2014,WESTERN BEVERAGE COMPANY,2013,329.93,677
Williams_2017,WESTERN WYOMING BEVERAGE,2016,329.81,52
Anadarko_2014,TRIPLE J ENERGY PIPE & SUPPLY LP,2011,329.56,229
Anadarko_2014,NALTA NATIONAL ASSOCIATION OF LEASE,2013,329.51,61
Tesoro_2014,CONICO WHOLESALE LLC,2013,329.43,10042
Sunoco_2017,UNIFIRST  CORPORATION,2016,329.28,66
Tesoro_2014,PEPSI COLA BOTTLING OF PASCO,2013,328.82,254
ETP_2017,XEROX CORPORATION,2016,328.76,58
Sanchez_2018,RH GIBSON & SON LLC,2015,328.74,62
ChevronPhillips_2012,CAPITAL TRISTATE,2011,328.71,73
ETP_2017,CINTAS CORPORATION NO 2,2016,328.57,297
Anadarko_2014,HY-POINT ENERGY INC,2011,328.51,180
Chemours_2016,CRAWFORD ELECTRIC SUPPLY INC,2015,328.25,575
Anadarko_2014,DOMINGUES E PINHO CONTADORES,2012,328.13,83
Anadarko_2014,D&D ROUSTABOUT SERVICE,2011,328.05,476
Chemours_2016,CINTAS CORP 489,2016,327.92,85
Williams_2017,PACE ANALYTICAL SERVICES INC,2017,327.81,52
Anadarko_2014,SOUTHERN PETROLEUM LABS INC,2012,327.28,3457
Anadarko_2014,D&D ROUSTABOUT SERVICE,2012,327.07,497
ChevronPhillips_2012,RED WING SHOES MOBILE,2010,326.99,56
Sanchez_2018,BAYOU OILFIELD SUPPLY,2018,326.83,97
Anadarko_2014,SIMPER SUPPLY INC,2014,326.75,147
Sunoco_2017,"CLAIBORNE REFRIGERATION CO, INC.",2015,326.73,53
Anadarko_2018,SAIA MOTOR FREIGHT LINE LLC,2017,326.6,287
Sanchez_2018,CONCORDIA ELECTRIC COOPERATIVE INC,2015,326.45,538
Anadarko_2014,KENNETH A SULLIVAN,2014,326.4,466
Williams_2017,YRC INC,2015,325.79,64
Sanchez_2018,INFOVINE INC,2016,325.69,54
Tesoro_2014,COCA-COLA BOTTLING OF THE NORTHWEST,2012,325.68,1487
Williams_2017,KARNES ELECTRIC COOPERATIVE INC,2016,325.64,76
Sunoco_2017,"Circle K Stores, Inc.",2015,325.57,1563
Tesoro_2014,CHILD SUPPORT ENFORCEMENT AGENCY,2011,325.38,77
Anadarko_2014,LETHA M SHAW AND JO ANN PAVLISKA DB,2013,325.27,91
Anadarko_2014,G & K SERVICES,2012,325.08,671
Sanchez_2018,CONCORDIA ELECTRIC COOPERATIVE INC,2016,324.47,505
Sunoco_2017,FIRST CHOICE SERVICES INC,2016,324.24,805
MarathonOil_2013,STERLING MCCALL TOYOTA,2013,324.17,78
Sanchez_2018,TITAN CHEMICAL LLC,2018,324.11,277
Williams_2017,DS SERVICES OF AMERICA INC,2017,324.01,61
ChevronPhillips_2012,CONNEY SAFETY PRODUCTS,2010,324.0,135
Sunoco_2017,TIME WARNER CABLE,2016,323.89,315
Sanchez_2018,BUESING PRODUCTION SERVICE,2016,323.66,60
MarathonOil_2013,AIRGAS INTERMOUNTAIN INC,2012,323.6,286
Tesoro_2014,THE SHERWIN-WILLIAMS COMPANY,2012,323.48,232
Sunoco_2017,CAPITAL KLEEN-AIR INC,2016,323.14,652
Tesoro_2014,MANWEILER TRANSPORT,2011,323.05,52
Tesoro_2014,BIGFOOT BEVERAGES,2012,322.48,135
Anadarko_2014,RAND FOLEY & RAND INC,2011,322.43,252
ChevronPhillips_2012,DEER PARK LUMBER CO INC,2009,322.36,96
Sunoco_2017,TRI STATE TRUCK CENTER INC,2016,322.17,149
Williams_2017,FRONTIER COMMUNICATIONS,2017,321.85,162
Anadarko_2014,WESTEX CAPITAL LTD,2013,321.66,109
Chemours_2016,CINTAS CORP 084,2016,321.58,62
Tesoro_2014,MID PAC PETROLEUM LLC,2011,321.47,529
Tesoro_2014,CHILD SUPPORT SERVICES DIVISION,2012,321.38,578
Anadarko_2014,ONE CALL OF WYOMING,2013,321.31,122
Anadarko_2014,SLATTERY ENTERPRISES INC,2011,321.1,234
Williams_2017,PINNERGY LTD,2015,320.94,589
Tesoro_2014,DREYERS GRAND ICE CREAM,2012,320.5,1832
NobleEnergy_2018,LIBCO ENTERPRISES INC,2016,320.37,79
Tesoro_2014,NORTHWEST TANK AND ENVIRONMENTAL,2013,320.34,219
Tesoro_2014,UNIFIED COMMUNICATIONS,2013,320.33,81
Williams_2017,CONTINENTAL ANALYTICAL,2015,320.28,152
Tesoro_2014,FOOTHILL DISTRIBUTING CO INC,2013,320.19,829
ETP_2016,TRULY NOLEN OF AMERICAN INC,2015,319.91,63
Tesoro_2014,LASSEN BEVERAGE INC.,2012,319.7,266
Tesoro_2014,STANISLAUS DISTRIBUTING CO,2013,319.69,93
Anadarko_2014,SAMS PASSPORT & VISA SERVICES,2013,319.6,110
Sunoco_2017,EXTREME CLEAN,2015,319.59,578
ETP_2016,FLOWERS CHEMICAL LABORATORIES INC,2015,319.47,81
Tesoro_2014,TESTAMERICA LABORATORIES INC,2011,319.44,307
Williams_2017,BEAVER COUNTY,2014,319.37,123
ETP_2017,HALL ENVIRONMENTAL ANALYSIS LAB INC,2016,319.34,99
Chemours_2016,SMITH & BROOKS INC,2015,319.26,159
Chemours_2016,CES,2016,319.12,98
Sunoco_2017,Gilbarco Inc.,2015,319.05,1293
Chemours_2016,ARBILL INDUSTRIES INC,2015,319.01,308
HESSCont_2012,BOS SERVICE INC,2013,318.98,83
Tesoro_2014,THE SHERWIN-WILLIAMS COMPANY,2013,318.79,334
Anadarko_2014,QUESTAR GAS INC,2014,318.24,54
Williams_2017,MONONGAHELA POWER COMPANY,2015,318.22,179
Chemours_2016,DEER PARK LUMBER CO,2015,318.16,86
Anadarko_2018,AMBER GREEN CORPORATION,2017,318.14,174
Sanchez_2018,AIRGAS USA LLC,2015,318.13,74
Chemours_2016,SOUTHERN FASTENERS & SUPPLY INCS,2016,318.05,8593
Sanchez_2018,FEDERAL EXPRESS CORPORATION,2017,318.03,127
Sunoco_2017,TRIMBLE NAVIGATION LTD,2016,317.87,74
Tesoro_2014,MANWEILER TRANSPORT,2012,317.78,222
Williams_2017,ARMSTRONG GAS LABS INC,2017,317.35,64
ETP_2017,STAT WASTE STREAM SERVICES INC,2016,317.14,55
NobleEnergy_2018,SUNNYSIDE SUPPLY INC,2015,317.11,60
Williams_2017,ZEDI US INC,2015,317.02,60
ETP_2017,TRULY NOLEN OF AMERICAN INC,2016,316.87,64
ChevronPhillips_2012,BRANCH WAREHOUSING & DISTRIBUTION C,2011,316.77,53
Anadarko_2014,HONEY DIPPERS OF LYCO LLC,2014,316.68,201
Anadarko_2014,LETHA M SHAW AND JO ANN PAVLISKA DB,2014,316.44,73
Anadarko_2014,"M&B SWD, LIMITED",2012,316.31,934
Tesoro_2014,HEATHCO INTERNATIONAL INC,2011,316.13,64
Sanchez_2018,BELLOWS OPERATING CO LLC,2017,316.09,139
Tesoro_2014,BOISE SALES CO,2012,315.87,601
Sunoco_2017,Waste Management Of New Mexico,2016,315.57,122
ChevronPhillips_2012,BOWLING BICYCLE INC,2011,315.05,101
Tesoro_2014,BOISE SALES CO,2013,314.69,806
Chemours_2016,J C EHRLICH CO INC,2015,314.67,70
Tesoro_2014,HEATHCO INTERNATIONAL INC,2013,314.61,278
Tesoro_2014,DEPT. OF ALCOHOLIC BEVERAGE CONTROL,2013,314.54,84
Williams_2017,DXP ENTERPRISES INC3,2013,314.38,608
Anadarko_2014,ONE CALL OF WYOMING,2011,314.22,121
Tesoro_2014,GENERAL DISTRIBUTORS INC,2013,314.21,89
Anadarko_2018,KW CRUSHING INC,2017,314.17,111
Anadarko_2014,NORTH EASTERN UTAH OFFICE SUPPLY IN,2014,313.95,68
ChevronPhillips_2012,BARNES DISTRIBUTION,2008,313.9,65
Sunoco_2017,CENTURY AIR CONDITIONING SUPPLY LP,2016,313.88,527
Anadarko_2014,STAPLES BUSINESS ADVANTAGE,2011,313.74,170
Tesoro_2014,"FARSTAD OIL, INC.",2011,313.68,163
Tesoro_2014,TESTAMERICA LABORATORIES INC,2012,313.66,1150
Sunoco_2017,Royal Crown Bottling Co,2016,313.55,358
NobleEnergy_2018,ORIGINS LABORATORY INC,2016,313.29,334
ETP_2016,PRAXAIR DISTRIBUTION INC,2014,313.2,54
Williams_2017,BIG STAR TRUCKING LLC,2017,313.16,278
Anadarko_2014,SLATTERY ENTERPRISES INC,2012,313.07,256
Anadarko_2014,K-3 RESOURCES INC,2012,313.05,460
Sunoco_2017,Champion Brands Inc,2016,312.65,58
Tesoro_2014,MARKSTEIN SALES CO  PITTSB,2013,312.57,310
Sunoco_2017,Associated Distributors - Fintech,2015,312.45,335
ChevronPhillips_2012,AQUA PLUS,2010,312.37,53
Sunoco_2017,Hot Times Firewood Company,2016,312.29,130
Sunoco_2017,SQUIBB TAYLOR INC,2016,312.2,66
Tesoro_2014,YOUNGS MARKET COMPANY OF HAWAII,2012,312.14,1350
NobleEnergy_2018,OILPATCH ELECTRIC INC,2017,312.04,69
Tesoro_2014,M. E. FOX & CO.,2011,311.91,121
ChevronPhillips_2012,ELLIOTT ELECTRIC SUPPLY,2010,311.85,244
Tesoro_2014,MALETIS BEVERAGE,2013,311.68,179
HESSCont_2012,"FWC OILFIELD SERVICES, LLC",2013,311.65,218
Williams_2017,C & S TRANSPORTS INC,2017,311.62,80
Williams_2017,MASSCO INC,2016,311.59,58
Anadarko_2014,"MEGA LIFT SYSTEMS, LLC",2011,310.98,75
Tesoro_2014,INTERSTATE OIL CO,2013,310.74,12595
Tesoro_2014,COMMERCIAL FOODSERVICE REPAIR INC,2013,310.5,566
ETP_2016,RICOH USA INC,2014,310.48,105
Williams_2017,AMERICAN INNOVATIONS LTD,2014,310.37,237
Tesoro_2014,IDAHO DEPARTMENT OF LABOR,2011,310.02,240
Tesoro_2014,SEVEN-UP/RC BOTTLING CO (SAN FERNAN,2012,309.93,1070
MarathonOil_2013,ALLIED WASTE SERVICES 975 NORTH LOUISIANA HAULING,2012,309.87,61
NobleEnergy_2018,SHRED-IT US JV LLC,2015,309.72,85
Sunoco_2017,Republic National Distributing Co. - Fin,2015,309.64,548
Chemours_2016,VWR INTERNATIONAL BV,2016,309.36,58
Sanchez_2018,NUECES ELECTRIC COOPERATIVE,2016,309.27,60
Tesoro_2014,GALLO WINE COMPANY,2012,309.21,160
Sunoco_2017,Craft Beer Guild Distributing,2016,309.19,300
Sanchez_2018,STRONG SERVICES LP,2017,309.15,781
ChevronPhillips_2012,AUTOMOTIVE RENTALS INC,2011,308.63,125
Williams_2017,UPS GROUND FREIGHT INC,2014,308.62,1124
Williams_2017,LAFRANCE EQUIPMENT CORP,2016,308.62,67
Sunoco_2017,"Aireco Supply, Inc.",2016,308.35,76
ETP_2017,CINTAS CORPORATION,2016,308.24,524
MarathonOil_2013,WINDSTREAM,2012,308.18,109
Williams_2017,REEVES COUNTY,2014,308.12,77
ETP_2017,FLOWERS CHEMICAL LABORATORIES INC,2016,307.99,79
Tesoro_2014,NESTLE WATERS NORTH AMERICA,2013,307.97,182
Anadarko_2014,KEVIN D MCCARTHY INC,2012,307.71,180
Tesoro_2014,HEATHCO INTERNATIONAL INC,2012,307.37,261
Williams_2017,NORTH PARK TRANSPORTATION CO,2015,307.37,59
Tesoro_2014,"MESA BEVERAGE CO., INC.",2013,307.36,107
Tesoro_2014,"PRO PETROLEUM, INC.",2013,307.26,1694
Sunoco_2017,SOS LIQUID WASTE HAULERS LTD CO,2015,307.24,61
Anadarko_2014,TORO ENERGY SERVICES LLC,2012,306.94,195
Sanchez_2018,TEXAS PREMIER LEASE SERVICES LLC,2018,306.66,164
Williams_2017,LEKTRON LIGHTING & SUPPLY INC,2016,306.57,75
Anadarko_2014,QUESTAR GAS INC,2012,306.55,68
Williams_2017,STAT WASTE STREAM SERVICES,2016,306.53,76
NobleEnergy_2018,ENDEAVOR ENERGY RESOURCES LP,2017,306.48,161
Tesoro_2014,MARKSTEIN SALES CO  PITTSB,2012,306.43,270
Anadarko_2014,CAL STORES COMPANIES INC,2013,306.2,136
Anadarko_2014,SAMS PASSPORT & VISA SERVICES,2011,306.16,137
NobleEnergy_2018,SIMPLIFILE LC,2015,305.8,208
ChevronPhillips_2012,YELLOW TRANSPORTATION,2009,305.8,168
Tesoro_2014,CHILD SUPPORT SERVICES DIVISION,2013,305.78,530
Williams_2017,FRONTIER,2014,305.6,230
NobleEnergy_2018,CAPITOL CORPORATE SERVICES INC,2015,305.44,142
Sunoco_2017,AMBEST INC,2016,305.43,1100
Anadarko_2014,QUESTAR GAS INC,2013,305.35,85
Williams_2017,ROOTER SEWER SERVICE INC,2014,305.25,119
ChevronPhillips_2012,DUPRE LOGISTICS LLC,2008,305.19,8683
Anadarko_2014,GOODWELL INC,2013,305.15,160
Anadarko_2014,MULTI-PRODUCTS INC.,2011,305.12,302
